FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
252811|Surprise Station|Populated Place|77347|U6|||06|CA|1|049|Modoc|41.573781|-120.436342|06/14/2000|07/26/2017
252812|Sutter Hill|Populated Place|77406|U6|||06|CA|1|005|Amador|38.3782457|-120.8016025|01/19/1981|06/30/2017
252813|Swansea|Populated Place|77431|U6|||06|CA|1|027|Inyo|36.5246569|-117.9039708|01/19/1981|
252814|Telegraph City|Populated Place|78113|U6|||06|CA|1|009|Calaveras|37.93437|-120.7399315|01/19/1981|
252815|Thorn Junction|Populated Place|78560|U6|||06|CA|1|023|Humboldt|40.063477|-123.9636409|01/19/1981|
252816|Tocaloma|Populated Place|78806|U6|||06|CA|1|041|Marin|38.0502003|-122.7594337|01/19/1981|
252817|Tokay|Populated Place|78840|U6|||06|CA|1|107|Tulare|36.5518947|-119.3590088|01/19/1981|
252818|Tolenas|Populated Place|78848|U6|||06|CA|1|095|Solano|38.2651907|-122.0055212|01/19/1981|
252819|Tomspur|Populated Place|78918|U6|||06|CA|1|077|San Joaquin|38.0571434|-121.2768915|01/19/1981|
252820|Tuber|Populated Place|80602|U6|||06|CA|1|049|Modoc|41.9368225|-121.4513801|01/19/1981|
252821|Urgon|Populated Place|81456|U6|||06|CA|1|077|San Joaquin|38.1579737|-121.2716141|01/19/1981|
252822|Vacaville Junction|Populated Place|81560|U6|||06|CA|1|095|Solano|38.2954678|-121.9652427|01/19/1981|
252823|Vernalis|Populated Place|82408|U6|4028|064028077|06|CA|1|077|San Joaquin|37.6307636|-121.2871623|01/19/1981|
252824|Wahtoke|Populated Place|83192|U6|||06|CA|1|019|Fresno|36.6768948|-119.4579044|01/19/1981|01/10/2017
252825|Waldo|Populated Place|83200|U6|||06|CA|1|041|Marin|37.8710379|-122.5035845|01/19/1981|
252826|Warnerville|Populated Place|83500|U6|||06|CA|1|099|Stanislaus|37.7324299|-120.5965902|01/19/1981|
252827|Watsonville Junction|Populated Place|83682|U6|2640|062640053|06|CA|1|053|Monterey|36.8949536|-121.7457829|01/19/1981|
252828|West Hartley|Populated Place|84360|U6|||06|CA|1|013|Contra Costa|37.9404787|-121.8127334|01/19/1981|
252829|Wheeler|Populated Place|85022|U6|||06|CA|1|045|Mendocino|39.8854271|-123.9111353|01/19/1981|
252830|White Rock|Populated Place|85194|U6|||06|CA|1|067|Sacramento|38.6271272|-121.0921671|01/19/1981|06/23/2017
252831|Whitesboro|Populated Place|85197|U6|||06|CA|1|045|Mendocino|39.2146231|-123.7644585|01/19/1981|
252832|Whitmore Hot Springs|Populated Place|85265|U6|||06|CA|1|051|Mono|37.6324331|-118.8123521|01/19/1981|08/10/2016
252833|Wilbur Springs|Populated Place|85376|U6|||06|CA|1|011|Colusa|39.0393387|-122.4196995|01/19/1981|06/23/2017
252834|Wildflower|Populated Place|85432|U6|||06|CA|1|019|Fresno|36.5038392|-119.6831892|01/19/1981|
252835|Wilfred|Populated Place|85544|U6|||06|CA|1|097|Sonoma|38.3671361|-122.7141542|01/19/1981|
252836|Willota|Populated Place|85607|U6|||06|CA|1|095|Solano|38.244359|-122.1069124|01/19/1981|
252837|Willow Springs|Populated Place|85720|U6|||06|CA|1|051|Mono|38.1885314|-119.2045974|01/19/1981|
252838|Wolf|Populated Place|86195|U6|||06|CA|1|057|Nevada|39.0585069|-121.138283|01/19/1981|06/27/2017
252839|Woodville|Populated Place|86475|U6|||06|CA|1|041|Marin|37.9446471|-122.7063748|01/19/1981|
252840|Yager Junction|Populated Place|86660|U6|||06|CA|1|023|Humboldt|40.548194|-123.8244884|01/19/1981|
252841|Zenia|Populated Place|87126|U6|4400|064400105|06|CA|1|105|Trinity|40.2054245|-123.4919716|01/19/1981|
252842|Afton|Populated Place|00360|U6|||06|CA|1|071|San Bernardino|35.0363724|-116.3797442|01/19/1981|
252843|Alsace|Populated Place|01248|U6|||06|CA|1|037|Los Angeles|33.9786232|-118.4156329|01/19/1981|
252844|Amos|Populated Place|01654|U6|||06|CA|1|025|Imperial|33.1180937|-115.2558112|01/19/1981|07/29/2016
252845|Arrowhead Junction|Populated Place|02844|U6|||06|CA|1|071|San Bernardino|34.9427786|-114.8244152|01/19/1981|
252846|Balch|Populated Place|03632|U6|||06|CA|1|071|San Bernardino|35.0427625|-116.0275098|01/19/1981|
252847|Ballarat|Populated Place|03680|U6|||06|CA|1|027|Inyo|36.0477266|-117.22339|01/19/1981|
252848|Baroda|Populated Place|03960|U6|||06|CA|1|083|Santa Barbara|34.686649|-120.5926692|01/19/1981|
252849|Barsug|Populated Place|04065|U6|||06|CA|1|083|Santa Barbara|34.9574776|-120.5729474|01/19/1981|
252850|Bealville|Populated Place|04618|U6|||06|CA|1|029|Kern|35.2721825|-118.6262024|01/19/1981|
252851|Bee Rock|Populated Place|04814|U6|||06|CA|1|079|San Luis Obispo|35.7871902|-120.9390738|01/19/1981|06/22/2017
252852|Bena|Populated Place|05234|U6|||06|CA|1|029|Kern|35.326626|-118.7398158|01/19/1981|11/17/2015
252854|Big Rock Springs|Populated Place|06640|U6|4024|064024037|06|CA|1|037|Los Angeles|34.4352751|-117.8356184|01/19/1981|12/21/2016
252856|Blanco|Populated Place|07010|U6|||06|CA|1|107|Tulare|36.036063|-119.5112332|01/19/1981|05/22/2017
252857|Borrego|Populated Place|07590|U6|||06|CA|1|073|San Diego|33.2211509|-116.3341774|01/19/1981|01/03/2017
252859|Broadwell|Populated Place|08400|U6|||06|CA|1|071|San Bernardino|34.8738756|-116.1933478|01/19/1981|
252860|Brown|Populated Place|08534|U6|||06|CA|1|029|Kern|35.7735626|-117.8500702|01/19/1981|05/22/2017
252861|Bryman|Populated Place|08613|U6|||06|CA|1|071|San Bernardino|34.6747114|-117.3456032|01/19/1981|
252862|Bryson|Populated Place|08632|U6|||06|CA|1|053|Monterey|35.8066347|-121.0904712|01/19/1981|06/22/2017
252864|Calflax|Populated Place|09719|U6|||06|CA|1|019|Fresno|36.3424514|-120.1029215|01/19/1981|
252865|Callender|Populated Place|09948|U5|||06|CA|1|079|San Luis Obispo|35.0530319|-120.5962816|01/19/1981|01/29/2011
252866|Calzona|Populated Place|10034|U6|||06|CA|1|071|San Bernardino|34.1289047|-114.4110664|01/19/1981|
252867|Cameron|Populated Place|10218|U6|||06|CA|1|029|Kern|35.0966344|-118.2975795|01/19/1981|04/28/2017
252868|Carr|Populated Place|11474|U6|||06|CA|1|083|Santa Barbara|34.9310895|-120.5118336|01/19/1981|
252869|Ceneda|Populated Place|12370|U6|||06|CA|1|029|Kern|35.3544054|-117.8972896|01/19/1981|
252870|Chappo|Populated Place|12720|U6|||06|CA|1|073|San Diego|33.2930887|-117.3619829|01/19/1981|
252871|Cholame|Populated Place|13280|U6|0685|060685079|06|CA|1|079|San Luis Obispo|35.7238556|-120.2965384|01/19/1981|06/22/2017
252872|Coburn|Populated Place|14330|U6|||06|CA|1|053|Monterey|36.288577|-121.1526971|01/19/1981|
252873|Como|Populated Place|15016|U6|||06|CA|1|059|Orange|33.6989086|-117.7936653|01/19/1981|
252874|Concepcion|Populated Place|15142|U6|||06|CA|1|083|Santa Barbara|34.4535978|-120.4548838|01/19/1981|
252875|Crafton|Populated Place|16854|U6|||06|CA|1|071|San Bernardino|34.0630688|-117.1217021|01/19/1981|07/27/2016
252876|Cronese Valley|Populated Place|17323|U6|||06|CA|1|071|San Bernardino|35.0999824|-116.2733522|01/19/1981|07/27/2016
252877|Crown Jewel|Populated Place|17400|U6|||06|CA|1|071|San Bernardino|34.0772351|-117.2100396|01/19/1981|
252878|Crucero|Populated Place|17435|U6|||06|CA|1|071|San Bernardino|35.0472061|-116.1655703|01/19/1981|07/27/2016
252880|Danby|Populated Place|17960|U6|0973|060973071|06|CA|1|071|San Bernardino|34.635554|-115.3480383|01/19/1981|
252881|Doghouse Junction|Populated Place|19432|U6|||06|CA|1|073|San Diego|32.6003362|-116.8411323|01/19/1981|
252882|Earp|Populated Place|20452|U6|1061|061061071|06|CA|1|071|San Bernardino|34.1647381|-114.3010628|01/19/1981|
252883|Egan|Populated Place|21670|U6|||06|CA|1|065|Riverside|33.7322431|-117.0119697|01/19/1981|11/15/2016
252884|El Mirage|Populated Place|22160|U6|1115|061115071|06|CA|1|071|San Bernardino|34.6022132|-117.6311675|01/19/1981|
252885|Elmco|Populated Place|22118|U6|||06|CA|1|107|Tulare|35.9924531|-119.0428799|01/19/1981|04/21/2017
252886|Elsa|Populated Place|22398|U6|||06|CA|1|053|Monterey|36.2507993|-121.1388072|01/19/1981|
252887|Estelle|Populated Place|22888|U6|||06|CA|1|025|Imperial|33.1764274|-115.5085978|01/19/1981|11/15/2016
252888|Fairmont|Populated Place|23224|U6|||06|CA|1|037|Los Angeles|34.7347048|-118.4248034|01/19/1981|01/03/2017
252889|Fairview|Populated Place|23424|U6|||06|CA|1|111|Ventura|34.3152789|-118.9148205|01/19/1981|01/03/2017
252890|Fane|Populated Place|23580|U6|||06|CA|1|107|Tulare|36.3699499|-119.134552|01/19/1981|
252891|Foster|Populated Place|25328|U6|||06|CA|1|073|San Diego|32.9083813|-116.9261385|01/19/1981|01/10/2017
252892|Freeman Junction|Locale|25583|U6|||06|CA|1|029|Kern|35.6016215|-117.9028468|01/19/1981|11/23/2015
252893|Fremont|Populated Place|26004|U6|||06|CA|1|071|San Bernardino|35.1916356|-117.5767246|01/19/1981|
252894|Garnet|Populated Place|29112|U5|2650|062650065|06|CA|1|065|Riverside|33.9019598|-116.5455688|01/19/1981|07/22/2016
252895|Glasgow|Populated Place|29595|U6|||06|CA|1|071|San Bernardino|34.9835976|-115.8697256|01/19/1981|11/25/2016
252896|Gosford|Populated Place|30462|U6|||06|CA|1|029|Kern|35.311072|-119.0914935|01/19/1981|
252898|Harmony|Populated Place|32198|U6|1543|061543079|06|CA|1|079|San Luis Obispo|35.5085836|-121.0226879|01/19/1981|
252900|Hector|Populated Place|33112|U6|||06|CA|1|071|San Bernardino|34.8038772|-116.4525244|01/19/1981|
252902|Higby|Populated Place|33560|U6|||06|CA|1|107|Tulare|36.2849507|-119.2878913|01/19/1981|04/10/2017
252903|Hillmaid|Populated Place|33784|U6|||06|CA|1|107|Tulare|36.4138386|-119.1348302|01/19/1981|11/30/2015
252904|Hinda|Populated Place|33896|U6|||06|CA|1|065|Riverside|33.9527939|-117.0580856|01/19/1981|07/22/2016
252905|Hollis|Populated Place|34106|U6|||06|CA|1|029|Kern|35.6674547|-119.1912178|01/19/1981|04/10/2017
252906|Ibis|Populated Place|36140|U6|||06|CA|1|071|San Bernardino|34.9400013|-114.7924701|01/19/1981|11/25/2016
252907|Ilmon|Populated Place|36260|U6|||06|CA|1|029|Kern|35.3124596|-118.6939815|01/19/1981|
252908|Iremel|Populated Place|36700|U6|||06|CA|1|083|Santa Barbara|34.9233117|-120.5265565|01/19/1981|
252909|Iris|Populated Place|36714|U6|||06|CA|1|025|Imperial|33.1953147|-115.4044275|01/19/1981|11/25/2016
252910|Joshua|Populated Place|37547|U6|||06|CA|1|071|San Bernardino|35.2710978|-115.4494367|01/19/1981|11/28/2016
252913|Kerens|Populated Place|38198|U6|||06|CA|1|071|San Bernardino|34.9663761|-115.8066675|01/19/1981|
252914|Kilowatt|Populated Place|38478|U6|||06|CA|1|029|Kern|35.3988502|-119.4473389|01/19/1981|04/03/2017
252915|Klinefelter|Populated Place|38740|U6|||06|CA|1|071|San Bernardino|34.9005578|-114.7669136|01/19/1981|11/28/2016
252916|Kramer Hills (historical)|Populated Place|38905|U6|||06|CA|1|071|San Bernardino|34.9208127|-117.4686651|01/19/1981|11/28/2016
252917|La Salle|Populated Place|40480|U6|||06|CA|1|083|Santa Barbara|34.6477608|-120.5262774|01/19/1981|
252919|Lavic|Populated Place|40844|U6|||06|CA|1|071|San Bernardino|34.7277673|-116.3133512|01/19/1981|11/29/2016
252920|Leesdale|Populated Place|40970|U6|||06|CA|1|111|Ventura|34.1966717|-119.0998266|01/19/1981|
252921|Leon|Populated Place|41198|U6|||06|CA|1|071|San Bernardino|34.55805|-117.3064348|01/19/1981|11/29/2016
252922|Limon|Populated Place|41440|U6|||06|CA|1|111|Ventura|34.3205563|-119.1078832|01/19/1981|
252923|Lincoln Crest|Populated Place|41495|U6|||06|CA|1|037|Los Angeles|34.5869334|-118.3048004|01/19/1981|01/13/2017
252924|Lois|Populated Place|42314|U6|||06|CA|1|107|Tulare|36.0185639|-119.0276017|01/19/1981|03/31/2017
252925|Loma|Populated Place|42356|U6|||06|CA|1|107|Tulare|36.2577285|-119.2873355|01/19/1981|03/31/2017
252926|Lort|Populated Place|43210|U6|||06|CA|1|107|Tulare|36.3427279|-119.1542748|01/19/1981|03/31/2017
252928|Lugo|Populated Place|44452|U6|||06|CA|1|071|San Bernardino|34.3672238|-117.3422682|01/19/1981|12/06/2016
252929|Lumer|Populated Place|44457|U6|||06|CA|1|107|Tulare|36.0374523|-118.9912114|01/19/1981|03/31/2017
252930|Magnolia|Populated Place|45148|U6|||06|CA|1|107|Tulare|36.0227303|-118.9951004|01/19/1981|03/14/2017
252931|Malibu Junction|Populated Place|45280|U6|||06|CA|1|037|Los Angeles|34.1433388|-118.7570342|01/19/1981|
252932|Manix|Populated Place|45428|U6|||06|CA|1|071|San Bernardino|34.9819286|-116.5941953|01/19/1981|12/06/2016
252933|Marne|Populated Place|46044|U4|||06|CA|1|037|Los Angeles|34.0055676|-117.9064513|01/19/1981|
252935|McPherson|Populated Place|45005|U6|||06|CA|1|059|Orange|33.7877947|-117.827|01/19/1981|
252936|Menifee|Populated Place|46842|P1|2116|062116065|06|CA|1|065|Riverside|33.728354|-117.1464209|01/19/1981|12/06/2016
252937|Merryman|Populated Place|47010|U6|||06|CA|1|107|Tulare|36.3257833|-119.1053837|01/19/1981|03/26/2017
252938|Mesquite|Populated Place|47098|U6|||06|CA|1|025|Imperial|33.0214302|-115.1083059|01/19/1981|
252939|Midoil|Populated Place|47367|U6|||06|CA|1|029|Kern|35.1583004|-119.5226213|01/19/1981|03/26/2017
252940|Milligan|Populated Place|47598|U6|||06|CA|1|071|San Bernardino|34.276675|-115.1702567|01/19/1981|12/06/2016
252941|Millspaugh|Populated Place|47690|U6|||06|CA|1|027|Inyo|36.0460575|-117.4608946|01/19/1981|
252942|Millux|Populated Place|47696|U6|||06|CA|1|029|Kern|35.1802429|-119.1987202|01/19/1981|
252944|Moore|Populated Place|49117|U6|||06|CA|1|071|San Bernardino|35.3894321|-115.2644313|01/19/1981|12/06/2016
252945|Murray|Populated Place|50055|U6|||06|CA|1|031|Kings|36.0941199|-120.0034687|01/19/1981|03/27/2017
252946|Myoma (historical)|Populated Place|50160|U6|||06|CA|1|065|Riverside|33.7514099|-116.2783416|01/19/1981|12/06/2016
252947|Narlon|Populated Place|50342|U6|||06|CA|1|083|Santa Barbara|34.8105357|-120.5987812|01/19/1981|
252948|Oban|Populated Place|53228|U6|||06|CA|1|037|Los Angeles|34.7744262|-118.1481286|01/19/1981|01/19/2017
252949|Octol|Populated Place|53406|U6|||06|CA|1|107|Tulare|36.123841|-119.3284477|01/19/1981|03/14/2017
252950|Ogilby|Populated Place|53420|U6|||06|CA|1|025|Imperial|32.8169898|-114.8388505|01/19/1981|12/13/2016
252951|Old Dale|Populated Place|53500|U6|||06|CA|1|071|San Bernardino|34.1225027|-115.7952722|01/19/1981|12/13/2016
252953|Paige|Populated Place|55015|U6|||06|CA|1|107|Tulare|36.1818954|-119.4206744|01/19/1981|
252954|Paris|Populated Place|55660|U6|||06|CA|1|037|Los Angeles|34.4719383|-118.1809079|01/19/1981|01/19/2017
252955|Parkfield Junction|Populated Place|55720|U6|||06|CA|1|019|Fresno|36.0819031|-120.4804335|01/19/1981|03/07/2017
252956|Pine Grove|Populated Place|57183|U6|||06|CA|1|073|San Diego|32.9453263|-116.7125217|01/19/1981|01/20/2017
252958|Pisgah|Populated Place|57386|U6|||06|CA|1|071|San Bernardino|34.7597111|-116.355298|01/19/1981|12/13/2016
252959|Ponca|Populated Place|58114|U6|||06|CA|1|107|Tulare|36.0418969|-119.0170457|01/19/1981|03/08/2017
252960|Radec|Populated Place|59150|U6|||06|CA|1|065|Riverside|33.4641975|-116.9139133|01/19/1981|
252961|Ragtown|Populated Place|59216|U6|||06|CA|1|071|San Bernardino|34.6649904|-116.1519549|01/19/1981|12/13/2016
252962|Ravenna|Populated Place|59710|U6|||06|CA|1|037|Los Angeles|34.4386062|-118.2253537|01/19/1981|01/23/2017
252963|Rayo|Populated Place|59822|U6|||06|CA|1|107|Tulare|36.4499499|-119.1881659|01/19/1981|03/07/2017
252964|Rector|Populated Place|59850|U6|||06|CA|1|107|Tulare|36.3052284|-119.2428894|01/19/1981|03/07/2017
252965|Redbanks|Populated Place|59878|U6|||06|CA|1|107|Tulare|36.4221719|-119.144275|01/19/1981|03/07/2017
252966|Redlands|Populated Place|59962|P1|2960|062960071|06|CA|1|071|San Bernardino|34.0555693|-117.1825381|01/19/1981|07/12/2016
252967|Renoville|Populated Place|60290|U6|||06|CA|1|071|San Bernardino|35.5527522|-116.189185|01/19/1981|12/13/2016
252968|Ribier|Populated Place|60480|U6|||06|CA|1|029|Kern|35.252739|-118.8795435|01/19/1981|
252969|Ricardo|Populated Place|60487|U6|||06|CA|1|029|Kern|35.3738483|-117.9892367|01/19/1981|03/07/2017
252970|Rimlon|Populated Place|60774|U6|||06|CA|1|065|Riverside|33.8375178|-116.4433455|01/19/1981|12/15/2016
252971|Rio Bravo|Populated Place|60858|U6|||06|CA|1|029|Kern|35.3980161|-119.2909441|01/19/1981|03/07/2017
252972|Riverside Junction|Populated Place|62028|U6|||06|CA|1|065|Riverside|33.985293|-117.3611556|01/19/1981|
252973|Russ|Populated Place|63344|U6|||06|CA|1|037|Los Angeles|34.4397173|-118.3148011|01/19/1981|01/23/2017
252974|Sageland|Populated Place|64085|U6|||06|CA|1|029|Kern|35.479957|-118.2125763|01/19/1981|02/13/2017
252975|San Augustine|Populated Place|64490|U6|||06|CA|1|083|Santa Barbara|34.4594321|-120.3582119|01/19/1981|
252976|San Felipe|Populated Place|66122|U6|||06|CA|1|073|San Diego|33.1992068|-116.5986298|01/19/1981|01/30/2017
252977|Sands|Populated Place|66085|U6|||06|CA|1|071|San Bernardino|35.0152634|-115.9427841|01/19/1981|12/19/2016
252978|Scranton|Populated Place|70620|U6|||06|CA|1|027|Inyo|36.4518981|-116.5036595|01/19/1981|
252979|Searles|Populated Place|70714|U6|||06|CA|1|029|Kern|35.4838485|-117.6353383|01/19/1981|02/21/2017
252980|Semitropic|Populated Place|70892|U6|||06|CA|1|029|Kern|35.6019026|-119.5084523|01/19/1981|12/13/2015
252981|Sequoia|Populated Place|70952|U6|||06|CA|1|107|Tulare|36.4274496|-119.1170517|01/19/1981|
252982|Simmler|Populated Place|72030|U6|||06|CA|1|079|San Luis Obispo|35.3513566|-119.9870806|01/19/1981|
252983|Skytop|Populated Place|72150|U6|||06|CA|1|071|San Bernardino|35.701344|-117.4989485|01/19/1981|12/19/2016
252984|Smeltzer|Populated Place|72296|U4|||06|CA|1|059|Orange|33.7302778|-117.9944444|01/19/1981|01/30/2017
252985|Spangler|Populated Place|73500|U6|||06|CA|1|071|San Bernardino|35.5488482|-117.4514446|01/19/1981|12/19/2016
252986|Sperry|Populated Place|73590|U6|||06|CA|1|071|San Bernardino|35.7416353|-116.2222438|01/19/1981|
252987|Stoneman|Populated Place|75112|U4|||06|CA|1|037|Los Angeles|34.0886206|-118.1222922|01/19/1981|
252988|Styx|Populated Place|75462|U6|||06|CA|1|065|Riverside|33.8780735|-114.7952436|01/19/1981|07/01/2016
252989|Summit|Populated Place|75738|U6|||06|CA|1|029|Kern|35.1277437|-118.4139726|01/19/1981|02/27/2017
252990|Sunland|Populated Place|75910|U6|||06|CA|1|107|Tulare|36.0224523|-118.9823221|01/19/1981|
252991|Sunrise|Populated Place|77056|U6|||06|CA|1|037|Los Angeles|34.6730416|-118.1317393|01/19/1981|
252992|Swall|Populated Place|77429|U6|||06|CA|1|107|Tulare|36.2407842|-119.2870576|01/19/1981|02/27/2017
252993|Tangair|Populated Place|77882|U6|||06|CA|1|083|Santa Barbara|34.7544255|-120.6110036|01/19/1981|
252994|Taurusa|Populated Place|77994|U6|||06|CA|1|107|Tulare|36.4177281|-119.2534462|01/19/1981|02/07/2017
252995|Taylor|Populated Place|77998|U6|||06|CA|1|065|Riverside|33.5983598|-116.4183462|01/19/1981|12/22/2016
252997|Tortuga|Populated Place|80050|U6|||06|CA|1|025|Imperial|33.167815|-115.3427588|01/19/1981|12/22/2016
252998|Twin Oaks|Populated Place|81065|U6|||06|CA|1|029|Kern|35.3124597|-118.409806|01/19/1981|02/13/2017
252999|Val Verde|Populated Place|81974|U6|||06|CA|1|065|Riverside|33.8483517|-117.2539277|01/19/1981|06/28/2016
253000|Valjean|Populated Place|81642|U6|||06|CA|1|071|San Bernardino|35.5855298|-116.1247392|01/19/1981|12/22/2016
253001|Venola|Populated Place|82226|U6|||06|CA|1|029|Kern|35.3107938|-119.05427|01/19/1981|
253002|Walong|Populated Place|83406|U6|||06|CA|1|029|Kern|35.1974627|-118.5378662|01/19/1981|01/10/2017
253003|Watson|Populated Place|83654|U4|||06|CA|1|037|Los Angeles|33.8083509|-118.2347928|01/19/1981|10/20/2015
253004|Wheeler Ridge|Populated Place|85026|U6|4181|064181029|06|CA|1|029|Kern|35.0044129|-118.9495461|01/19/1981|01/10/2017
253006|Woody|Populated Place|86496|U6|4260|064260029|06|CA|1|029|Kern|35.7041199|-118.834259|01/19/1981|01/03/2017
253007|Worth|Populated Place|86565|U6|||06|CA|1|107|Tulare|36.0524513|-118.9370424|01/19/1981|01/03/2017
253008|Zante|Populated Place|87084|U6|||06|CA|1|107|Tulare|36.1146739|-119.045658|01/19/1981|01/03/2017
253009|Zentner|Populated Place|87133|U6|||06|CA|1|029|Kern|35.7030096|-119.1692725|01/19/1981|
253121|Cayton|Populated Place|12118|U6|||06|CA|1|089|Shasta|41.0618276|-121.6338764|01/01/1992|
253152|Bieber|Populated Place|06336|U5|0355|060355035|06|CA|1|035|Lassen|41.1212775|-121.1441396|01/19/1981|01/29/2011
253162|Fletcher (historical)|Populated Place|24395|U6|||06|CA|1|049|Modoc|41.4457248|-120.7544072|01/19/1981|
253172|Kinyon|Populated Place|38620|U6|||06|CA|1|093|Siskiyou|41.2712706|-121.8941646|01/19/1981|
253179|Nubieber|Populated Place|52610|U5|2462|062462035|06|CA|1|035|Lassen|41.0957214|-121.1830294|01/19/1981|01/29/2011
253299|Cliff Haven|Populated Place|14022|U6|||06|CA|1|059|Orange|33.6325209|-117.9156132|12/01/1991|
253316|Two Harbors|Populated Place|81103|U6|||06|CA|1|037|Los Angeles|33.4400269|-118.4992459|12/01/1991|
253342|Oxnard Shores|Populated Place|||2624|062624111|06|CA|1|111|Ventura|34.1908379|-119.2414984|12/01/1991|
253345|Seabright|Populated Place|70630|U4|||06|CA|1|087|Santa Cruz|36.9660617|-122.0077398|12/01/1991|
253355|West Oakland|Populated Place|84634|U6|||06|CA|1|001|Alameda|37.8118721|-122.2949696|12/01/1991|
253359|Belle Haven|Populated Place|04940|U4|||06|CA|1|081|San Mateo|37.476327|-122.1594088|12/01/1991|
