TWAY_ID,TWAY_ID2,COUNTY,LATITUDE,LONGITUD,DATE,DAY_WEEK,HOUR,LGT_COND,WEATHER,WRK_ZONE,FATALS,PEDS,MAN_COLL,FUNC_SYS,TYP_INT
59TH ST,NO SECOND STREET,SAN MATEO,27.49595,-82.62041111,2015-12-12,SATURDAY,19,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-714,NO SECOND STREET,SANTA CLARA,27.17240833,-80.27239444,2015-12-20,SUNDAY,18,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-129,CR-345,SAN FRANCISCO,29.50971944,-82.82315,2015-12-25,FRIDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,FOUR WAY
US-19,NO SECOND STREET,SAN FRANCISCO,29.18481111,-82.67986111,2015-12-27,SUNDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-19,NO SECOND STREET,SAN FRANCISCO,29.31599722,-82.76137222,2015-12-28,MONDAY,20,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-1,NO SECOND STREET,SANTA CLARA,27.23395,-80.26803056,2015-12-24,THURSDAY,12,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
US-41,57TH AVE,SAN MATEO,27.44112222,-82.57544722,2015-12-22,TUESDAY,20,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,FOUR WAY
23RD AVE,NO SECOND STREET,ALAMEDA,29.67379722,-82.30004167,2015-08-14,FRIDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-95,NO SECOND STREET,SANTA CLARA,27.08582778,-80.25163611,2015-12-19,SATURDAY,1,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
NW 43RD ST,NW 27TH LN,ALAMEDA,29.67798611,-82.38897778,2015-12-19,SATURDAY,10,DAY,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,T
MANATEE AVE W,NO SECOND STREET,SAN MATEO,27.49625833,-82.68550833,2015-09-30,WEDNESDAY,3,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-41,NO SECOND STREET,ALAMEDA,29.82680278,-82.59262222,2015-02-09,MONDAY,18,NIGHT,FOG,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-45 W,NO SECOND STREET,SAN MATEO,27.47911111,-82.575325,2015-11-29,SUNDAY,18,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
NW 13TH ST,NO SECOND STREET,ALAMEDA,29.7102,-82.35187778,2015-10-07,WEDNESDAY,6,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-7,NO SECOND STREET,SAN MATEO,31.81742222,-83.72710278,2015-01-18,SUNDAY,23,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-52,NO SECOND STREET,SANTA CLARA,34.56005556,-84.299475,2015-03-17,TUESDAY,17,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
CR-ROUNDTREE MCCRANIE ROAD,NO SECOND STREET,SAN FRANCISCO,31.15903333,-83.50654722,2015-03-29,SUNDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-53,NO SECOND STREET,SANTA CLARA,34.41828611,-84.25363056,2015-04-08,WEDNESDAY,15,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
I-75,NO SECOND STREET,SAN FRANCISCO,31.12935556,-83.43666944,2015-04-13,MONDAY,9,DAY,RAIN,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
NAILS FERRY ROAD,CR-19,ALAMEDA,31.830325,-82.38028056,2015-04-25,SATURDAY,0,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,T
SR-136,NO SECOND STREET,SANTA CLARA,34.48741667,-84.17151944,2015-05-02,SATURDAY,15,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
SR-9,JEWEL SLATON ROAD,SANTA CLARA,34.33801667,-84.11918056,2015-05-22,FRIDAY,21,NIGHT,CLEAR,0,1,0,ANGLED,COLLECTOR,T
SR-9,NO SECOND STREET,SANTA CLARA,34.43886944,-84.0979,2015-06-11,THURSDAY,12,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-400,NIGHT FIRE DRIVE,SANTA CLARA,34.40874444,-83.99680556,2015-06-27,SATURDAY,19,DAY,CLEAR,0,2,0,ANGLED,ARTERY,FOUR WAY
CR-249 / VAL DEL RD,FELLOWSHIP RD,SAN FRANCISCO,31.04170278,-83.332025,2015-07-11,SATURDAY,16,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,FOUR WAY
SR-52,NO SECOND STREET,SANTA CLARA,34.56726111,-84.30911111,2015-08-07,FRIDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
I-75,NO SECOND STREET,SAN MATEO,31.95473889,-83.75091111,2015-08-11,TUESDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
22ND AVE,NO SECOND STREET,SAN MATEO,31.95699167,-83.78093889,2015-09-10,THURSDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-280 / SR-30,NO SECOND STREET,SAN MATEO,31.9679,-83.91319167,2015-09-15,TUESDAY,13,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR-7,DARDEN ROAD,SAN FRANCISCO,31.29490833,-83.47023889,2015-09-30,WEDNESDAY,6,NIGHT,FOG,0,1,0,ANGLED,ARTERY,FOUR WAY
US-1 / SR-4,NO SECOND STREET,ALAMEDA,31.78119444,-82.34788889,2015-10-05,MONDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-75,NO SECOND STREET,SAN FRANCISCO,31.08071111,-83.41083889,2015-10-11,SUNDAY,7,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-53,NO SECOND STREET,SANTA CLARA,34.41919722,-84.1395,2015-10-31,SATURDAY,20,NIGHT,RAIN,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
CR-252 / DAWSON FOREST RD,G W TAFFER RD,SANTA CLARA,34.354925,-84.05550833,2015-11-02,MONDAY,7,DAY,RAIN,0,1,0,ANGLED,COLLECTOR,T
I-75,NO SECOND STREET,SAN FRANCISCO,31.14351667,-83.44186944,2015-11-04,WEDNESDAY,15,DAY,CLEAR,0,1,0,SAME SIDESWIPE,INTERSTATE,NOT AN INTERSECTION
US-341 / SR-27,NO SECOND STREET,ALAMEDA,31.80595278,-82.42742222,2015-11-09,MONDAY,12,DAY,RAIN,0,2,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-WILD PANSY WAY,NO SECOND STREET,SANTA CLARA,34.48456111,-84.27086667,2015-11-23,MONDAY,12,UNREPORTED,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-257,CR-366,SAN MATEO,32.02558333,-83.71971111,2015-11-24,TUESDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,Y
SR-139,NO SECOND STREET,SANTA CLARA,34.54150833,-84.33925833,2015-12-23,WEDNESDAY,20,NIGHT,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-11,NO SECOND STREET,ALAMEDA,19.32303889,-155.40386944,2015-01-14,WEDNESDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-11,NO SECOND STREET,ALAMEDA,19.68967778,-156.02249167,2015-02-14,SATURDAY,5,NIGHT,CLEAR,0,3,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-191,NO SECOND STREET,ALAMEDA,19.88100833,-155.72770278,2015-03-01,SUNDAY,6,DAY,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-11,CR- KEALAKEHE PARKWAY,ALAMEDA,19.67132778,-156.01526667,2015-03-29,SUNDAY,14,DAY,CLEAR,0,1,0,REAR END,ARTERY,FOUR WAY
SR-19,CR-KAMANU ROAD,ALAMEDA,19.69265,-156.01711944,2015-04-07,TUESDAY,17,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,T
SR-19,NO SECOND STREET,ALAMEDA,19.70739722,-156.03304444,2015-05-09,SATURDAY,19,NIGHT,CLEAR,0,2,0,OPPOSITE SIDESWIPE,ARTERY,NOT AN INTERSECTION
SR-11,CR-HUALALAI ROAD,ALAMEDA,19.63047778,-155.97590556,2015-05-26,TUESDAY,10,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,Y
SR-190,NO SECOND STREET,ALAMEDA,19.83805278,-155.77796389,2015-06-01,MONDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-11,CR-NAHELENANI STREET,ALAMEDA,19.44024722,-155.21665556,2015-06-16,TUESDAY,20,NIGHT,RAIN,0,1,0,ANGLED,ARTERY,T
SR-19,NO SECOND STREET,ALAMEDA,19.9608,-155.19909444,2015-06-19,FRIDAY,9,DAY,CLEAR,0,1,0,OPPOSITE SIDESWIPE,ARTERY,NOT AN INTERSECTION
SR-198,NO SECOND STREET,ALAMEDA,19.72549722,-156.02476944,2015-08-03,MONDAY,0,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-19,NO SECOND STREET,ALAMEDA,19.81736389,-155.10490556,2015-08-15,SATURDAY,4,NIGHT,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-190,NO SECOND STREET,ALAMEDA,19.97046944,-155.67863889,2015-10-03,SATURDAY,19,NIGHT,RAIN,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
CR-MANAWALEA STREET,NO SECOND STREET,ALAMEDA,19.67351944,-155.98866944,2015-09-21,MONDAY,19,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-11,NO SECOND STREET,ALAMEDA,19.27305,-155.87579167,2015-11-07,SATURDAY,10,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR-130,NO SECOND STREET,ALAMEDA,19.59771111,-155.02048333,2015-12-29,TUESDAY,13,DAY,CLEAR,0,2,0,HEAD ON,ARTERY,NOT AN INTERSECTION
SR-11,NO SECOND STREET,ALAMEDA,19.73194444,-155.46305556,2015-11-26,THURSDAY,21,NIGHT,UNREPORTED,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
FAIRWAY AVE,STONEHENGE WAY,ALAMEDA,43.61955833,-116.37747222,2015-01-18,SUNDAY,11,DAY,RAIN,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
I-84,NO SECOND STREET,SAN FRANCISCO,43.85438333,-116.76789167,2015-01-19,MONDAY,6,NIGHT,FOG,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CAMAS ST,COLE RD,ALAMEDA,43.59653611,-116.27579722,2015-02-05,THURSDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
AIRPORT WAY,DEVELOPMENT AVE,ALAMEDA,43.56861111,-116.207675,2015-02-28,SATURDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-30,SR-72,SAN FRANCISCO,43.95316389,-116.81232222,2015-03-08,SUNDAY,7,NIGHT,CLEAR,0,2,0,HEAD ON,ARTERY,T
FAIRVIEW AVE,MITCHELL ST,ALAMEDA,43.61947222,-116.30521944,2015-03-20,FRIDAY,13,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
US-26-EAGLE RD,CHINDEN BLVD,ALAMEDA,43.66296667,-116.354575,2015-03-31,TUESDAY,12,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
USTICK RD,43RD WEST ST,ALAMEDA,43.63067778,-116.25419444,2015-03-31,TUESDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-MAPLE GROVE HOT SPRINGS RD,NO SECOND STREET,MARIN,42.32465,-111.71348611,2015-06-21,SUNDAY,16,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
GOWEN RD,ZEPPLIN ST,ALAMEDA,43.55338611,-116.22599722,2015-06-22,MONDAY,9,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
I-84,NO SECOND STREET,SAN FRANCISCO,43.84862222,-116.76575,2015-06-27,SATURDAY,10,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
FRANKLIN RD,NO SECOND STREET,ALAMEDA,43.60468333,-116.43036667,2015-09-05,SATURDAY,2,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
LAKE HAZEL RD,NO SECOND STREET,ALAMEDA,43.54455,-116.28535278,2015-09-02,WEDNESDAY,8,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-184,NO SECOND STREET,ALAMEDA,43.61836389,-116.21368889,2015-08-12,WEDNESDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
I-84,NO SECOND STREET,ALAMEDA,43.49188889,-116.12606944,2015-07-08,WEDNESDAY,6,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
S HILLYARD CANYON RD,NO SECOND STREET,MARIN,42.09898056,-111.62206111,2015-07-09,THURSDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-84,NO SECOND STREET,ALAMEDA,43.40802778,-116.02208889,2015-08-16,SUNDAY,3,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
S FEDERAL WAY,S APPLE ST,ALAMEDA,43.56317778,-116.17291389,2015-07-14,TUESDAY,15,DAY,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
I-84,NO SECOND STREET,ALAMEDA,43.40134444,-116.01365278,2015-07-18,SATURDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
SR-44,NO SECOND STREET,ALAMEDA,43.69180278,-116.4638,2015-09-19,SATURDAY,14,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
GOWEN RD,PLEASANT VALLEY RD,ALAMEDA,43.55462222,-116.23345,2015-10-05,MONDAY,11,DAY,CLEAR,0,2,0,ANGLED,ARTERY,T
FAIRVIEW AVE,ALLUMBAUGH ST,ALAMEDA,43.61920556,-116.26775278,2015-10-15,THURSDAY,7,DAY,FOG,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
E WARM SPRINGS AVE,NO SECOND STREET,ALAMEDA,43.58391667,-116.15827778,2015-12-10,THURSDAY,19,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
W STATE ST,NO SECOND STREET,ALAMEDA,43.63858056,-116.23321667,2015-10-19,MONDAY,21,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
S BLACK CAT RD,NO SECOND STREET,ALAMEDA,43.51248889,-116.45538056,2015-12-28,MONDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-20/26 E CHINDEN BLVD,N LOCUST GROVE RD,ALAMEDA,43.66294722,-116.37436111,2015-10-20,TUESDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,FOUR WAY
9TH,NO SECOND STREET,ALAMEDA,39.93347778,-91.40167222,2015-03-07,SATURDAY,23,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
CR-3   (STAGECOACH TRAIL),NO SECOND STREET,SANTA CLARA,42.43887778,-90.33486389,2015-03-11,WEDNESDAY,18,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
BADGER RD,NO SECOND STREET,SANTA CLARA,42.49630833,-90.60974722,2015-03-09,MONDAY,14,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-24,NO SECOND STREET,SAN FRANCISCO,40.77298889,-87.76643333,2015-05-09,SATURDAY,20,NIGHT,RAIN,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US-20 (GREAT RIVER RD),NO SECOND STREET,SANTA CLARA,42.35163056,-90.29273056,2015-05-21,THURSDAY,9,DAY,CLEAR,0,4,0,HEAD ON,ARTERY,NOT AN INTERSECTION
CR-11 (1150N),CR-18  (1850E),MARIN,39.82127222,-88.12237778,2015-06-12,FRIDAY,6,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,T
SR-148,N TRITON LN,SAN MATEO,38.28721667,-88.92951111,2015-06-27,SATURDAY,22,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
SR-1  (CR-2280),NO SECOND STREET,SAN FRANCISCO,40.76814444,-87.69563333,2015-06-08,MONDAY,13,DAY,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
CR-700,CR-2900,SAN FRANCISCO,40.92686389,-88.00070833,2015-06-26,FRIDAY,23,NIGHT,RAIN,0,1,0,ANGLED,COLLECTOR,FOUR WAY
US-24,NO SECOND STREET,ALAMEDA,39.99051111,-91.39418333,2015-06-20,SATURDAY,4,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-700 (700N),CR-1100 (1100E),SAN FRANCISCO,40.58658611,-87.92006111,2015-07-16,THURSDAY,17,DAY,CLEAR,0,1,0,ANGLED,LOCAL,FOUR WAY
SR-104,NO SECOND STREET,ALAMEDA,39.87313611,-91.07348889,2015-07-10,FRIDAY,23,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-1200 (1200E),NO SECOND STREET,SAN FRANCISCO,40.62543333,-87.90273889,2015-08-01,SATURDAY,21,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I-57,NO SECOND STREET,SAN FRANCISCO,40.75430833,-88.00643611,2015-08-22,SATURDAY,16,DAY,CLEAR,1,1,0,REAR END,INTERSTATE,NOT AN INTERSECTION
CR-3000 (3000N RD),NO SECOND STREET,SAN FRANCISCO,40.94561111,-87.85689444,2015-08-09,SUNDAY,0,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-57 (GREAT RIVER RD),NO SECOND STREET,ALAMEDA,39.89255556,-91.40495833,2015-09-06,SUNDAY,2,NIGHT,CLEAR,0,2,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-7 (DERINDA RD),NO SECOND STREET,SANTA CLARA,42.23981944,-90.16103056,2015-09-06,SUNDAY,15,DAY,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SUMMIT,US-20 (SPRING ST),SANTA CLARA,42.41696667,-90.43991111,2015-09-09,WEDNESDAY,19,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,T
SR-1,CR-1330 (E 1330N RD),SAN FRANCISCO,40.70476389,-87.68353056,2015-09-11,FRIDAY,19,DAY,CLEAR,0,1,0,HEAD ON,ARTERY,T
CR-37  (48TH ST),COVINGTON LN,ALAMEDA,39.91866111,-91.33959167,2015-09-30,WEDNESDAY,21,NIGHT,CLEAR,0,2,0,ANGLED,ARTERY,T
IROQUOIS ST,NO SECOND STREET,SAN FRANCISCO,40.82471389,-87.58490278,2015-07-24,FRIDAY,7,DAY,UNREPORTED,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-96 (GREAT RIVER RD),3000TH AVE,ALAMEDA,40.19915,-91.37714722,2015-09-19,SATURDAY,15,DAY,CLEAR,0,1,0,SAME SIDESWIPE,ARTERY,FOUR WAY
US-24 (3RD ST),SPRING ST,ALAMEDA,39.93706389,-91.41166667,2015-10-22,THURSDAY,19,NIGHT,CLEAR,0,1,0,REAR END,ARTERY,FOUR WAY
CR-1120,NO SECOND STREET,SAN FRANCISCO,40.65391667,-87.70485,2015-11-17,TUESDAY,9,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
US-45,NO SECOND STREET,MARIN,39.67161944,-88.31100833,2015-11-16,MONDAY,12,DAY,RAIN,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
HARRISON ST,NO SECOND STREET,ALAMEDA,39.91181944,-91.35257222,2015-11-27,FRIDAY,22,NIGHT,RAIN,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
2600TH AVE,NO SECOND STREET,ALAMEDA,40.13582778,-91.01380556,2015-10-16,FRIDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-57 (GREAT RIVER RD),NO SECOND STREET,ALAMEDA,39.85371944,-91.38274722,2015-11-16,MONDAY,7,DAY,RAIN,0,1,0,HEAD ON,ARTERY,NOT AN INTERSECTION
CR-1000,NO SECOND STREET,SAN FRANCISCO,40.63160278,-87.8106,2015-11-27,FRIDAY,4,NIGHT,RAIN,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
MARCELLINE RD (2450TH RD),NO SECOND STREET,ALAMEDA,40.11804444,-91.38501389,2015-11-25,WEDNESDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US-30,CR- 150,SANTA CLARA,41.27001389,-85.87169722,2015-01-16,FRIDAY,13,DAY,CLEAR,0,1,0,REAR END,ARTERY,T
CR-700 E,NO SECOND STREET,SAN FRANCISCO,40.40893611,-84.84425278,2015-02-13,FRIDAY,17,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
SR-44 W,NO SECOND STREET,MARIN,39.63495833,-85.20169722,2015-04-14,TUESDAY,7,DAY,CLEAR,0,1,1,SAME SIDESWIPE,ARTERY,NOT AN INTERSECTION
CR-450 E,NO SECOND STREET,MARIN,39.659175,-85.053625,2015-04-18,SATURDAY,4,NIGHT,CLEAR,0,2,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
SR-1 S,NO SECOND STREET,SAN FRANCISCO,40.44205556,-85.15034167,2015-05-08,FRIDAY,14,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,NOT AN INTERSECTION
US- 30,NO SECOND STREET,SANTA CLARA,41.19799444,-85.69256111,2015-05-15,FRIDAY,12,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
CR-300,BOWSER RD,SANTA CLARA,41.40366667,-85.787625,2015-05-23,SATURDAY,15,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,FOUR WAY
CR- 800 E,NO SECOND STREET,SAN MATEO,39.36631111,-85.98608333,2015-05-27,WEDNESDAY,21,NIGHT,CLEAR,0,1,2,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US- 30,CR- 350,SANTA CLARA,41.26943056,-85.91147778,2015-06-04,THURSDAY,14,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,FOUR WAY
SR- 18,NO SECOND STREET,SAN FRANCISCO,40.54746389,-85.00424167,2015-06-11,THURSDAY,22,NIGHT,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
SR- 1,NO SECOND STREET,SAN FRANCISCO,40.44906667,-85.15037778,2015-06-26,FRIDAY,15,DAY,RAIN,0,1,0,NOT APPLICABLE,COLLECTOR,NOT AN INTERSECTION
US- 27,NO SECOND STREET,ALAMEDA,40.61943056,-84.95366944,2015-07-13,MONDAY,11,DAY,RAIN,0,2,0,ANGLED,ARTERY,NOT AN INTERSECTION
US- 27,SR- 124,ALAMEDA,40.74520833,-84.95456111,2015-07-25,SATURDAY,10,DAY,CLEAR,0,2,0,ANGLED,ARTERY,FOUR WAY
I- 65,NO SECOND STREET,SAN MATEO,39.41026667,-85.95525556,2015-06-15,MONDAY,22,NIGHT,CLEAR,1,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CR- 500,NO SECOND STREET,SANTA CLARA,41.15853333,-86.03881944,2015-08-12,WEDNESDAY,11,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
I- 65,NO SECOND STREET,SAN MATEO,39.48415278,-86.0143,2015-08-05,WEDNESDAY,12,DAY,CLEAR,1,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CR- 400,SALEM RD,ALAMEDA,40.68846667,-84.85483333,2015-08-22,SATURDAY,11,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,FOUR WAY
SR-13,CR-500,SANTA CLARA,41.16166667,-85.71501111,2015-08-03,MONDAY,14,DAY,CLEAR,0,1,0,HEAD ON,COLLECTOR,T
SR- 67,NO SECOND STREET,SAN FRANCISCO,40.52660278,-84.96904722,2015-08-06,THURSDAY,21,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
I- 65,NO SECOND STREET,SAN MATEO,39.62661944,-86.07421944,2015-08-15,SATURDAY,16,DAY,CLEAR,1,1,0,NOT APPLICABLE,INTERSTATE,NOT AN INTERSECTION
CR-COUNTY FARM RD,CR- 800,SANTA CLARA,41.11606389,-85.83563333,2015-09-04,FRIDAY,15,DAY,CLEAR,0,1,0,ANGLED,COLLECTOR,FOUR WAY
US- 27,SR- 124,ALAMEDA,40.74491389,-84.95451667,2015-09-02,WEDNESDAY,5,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
LAGRO ST,NO SECOND STREET,SAN FRANCISCO,40.494575,-85.14280278,2015-10-30,FRIDAY,21,NIGHT,CLEAR,0,1,2,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
CR- 250,NO SECOND STREET,SAN MATEO,39.57094444,-86.05451389,2015-08-24,MONDAY,9,DAY,CLEAR,0,1,0,NOT APPLICABLE,LOCAL,NOT AN INTERSECTION
COUNTY LINE RD,NO SECOND STREET,SAN MATEO,39.63392222,-86.09223611,2015-11-17,TUESDAY,22,NIGHT,CLEAR,0,1,1,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
US- 27,NO SECOND STREET,ALAMEDA,40.70988611,-84.955825,2015-11-21,SATURDAY,15,DAY,SNOW,0,1,0,ANGLED,ARTERY,NOT AN INTERSECTION
SR- 15,CR- 350,SANTA CLARA,41.28466111,-85.85330556,2015-11-28,SATURDAY,21,NIGHT,CLEAR,0,1,0,ANGLED,ARTERY,FOUR WAY
MAIN ST,NO SECOND STREET,SAN MATEO,39.61348056,-86.13329722,2015-10-14,WEDNESDAY,13,DAY,CLEAR,0,1,0,NOT APPLICABLE,ARTERY,NOT AN INTERSECTION
